age,annual_income,total_debt,credit_limit,current_balance,num_late_payments_12m,employment_years,credit_risk
62.0,65575.62,56527.12,28100.0,3778.71,0.0,28.5,0
43.0,104542.78,231719.52,44100.0,9058.33,0.0,10.5,0
,78143.85,6693.7,13100.0,2197.19,0.0,21.1,0
49.0,,38981.46,5200.0,581.8,0.0,8.0,0
27.0,,40597.77,11400.0,,1.0,6.8,0
33.0,52635.26,94886.02,14700.0,7254.8,0.0,,0
24.0,91223.39,55061.73,31200.0,9924.96,1.0,1.9,0
34.0,172247.52,115403.44,50000.0,12632.24,1.0,9.5,0
40.0,40518.41,61229.81,7400.0,1783.85,3.0,21.9,0
43.0,56002.61,141125.92,16000.0,3928.13,0.0,10.9,0
38.0,87548.37,215041.07,18200.0,1711.17,1.0,18.4,1
39.0,52328.87,36240.87,21900.0,3668.64,0.0,,0
24.0,145285.79,63448.69,,26273.31,0.0,0.3,0
31.0,24132.82,37631.84,7100.0,2015.22,0.0,2.7,0
32.0,81374.07,92566.78,14700.0,7127.54,1.0,5.9,0
24.0,80896.67,172647.1,31200.0,18602.3,1.0,1.3,0
,108144.46,148879.54,38800.0,6133.25,1.0,0.0,0
68.0,56231.41,77392.43,14400.0,,1.0,45.8,0
65.0,92495.26,,38500.0,,1.0,39.7,0
25.0,46654.12,19811.7,20700.0,5066.85,0.0,5.2,0
67.0,33495.46,61693.64,,4989.03,1.0,8.2,1
40.0,30689.57,42693.22,9800.0,5212.07,0.0,2.6,0
46.0,22814.66,48415.85,5500.0,1637.41,0.0,1.9,1
35.0,41572.11,19116.14,13500.0,4700.3,0.0,12.3,0
48.0,65309.52,50653.01,18400.0,1548.9,0.0,27.9,0
47.0,47816.25,121089.74,11500.0,7496.69,1.0,12.5,1
69.0,61009.18,88908.05,10400.0,4551.74,1.0,6.1,0
56.0,113655.52,266293.76,25700.0,,0.0,19.5,0
52.0,39715.95,70878.15,,2463.94,0.0,11.9,0
35.0,220615.78,519262.07,50000.0,8298.62,0.0,6.4,0
59.0,,80915.65,28200.0,13192.3,1.0,25.5,0
56.0,48138.84,15666.45,16000.0,4770.97,0.0,27.3,0
34.0,47488.3,95307.22,12700.0,64.48,0.0,1.8,0
31.0,29587.94,,8200.0,1370.63,0.0,0.5,1
48.0,53346.83,87665.53,21400.0,5134.41,0.0,29.8,0
41.0,15000.0,23380.86,4400.0,1646.98,0.0,5.4,0
,115088.85,279255.67,,16016.35,0.0,1.8,0
61.0,15000.0,7214.45,4200.0,595.76,1.0,8.2,0
62.0,55550.65,87908.43,19200.0,2285.72,1.0,1.7,0
51.0,27271.75,4949.23,4500.0,1555.9,1.0,,0
20.0,35571.24,17587.64,12300.0,,,1.6,1
54.0,38434.43,45974.79,15600.0,3959.01,2.0,12.3,0
60.0,172021.66,387521.57,50000.0,34357.93,0.0,18.7,1
57.0,27946.57,56944.07,12600.0,5722.71,1.0,26.3,0
43.0,93765.82,240492.0,22000.0,12157.13,2.0,12.7,1
40.0,108688.48,30166.07,35100.0,,1.0,19.0,0
61.0,15000.0,,4300.0,378.0,1.0,37.2,0
56.0,37450.99,21064.79,12000.0,6197.61,0.0,0.4,0
32.0,132015.61,28243.15,26000.0,16044.48,,10.9,1
66.0,24615.61,18647.98,10000.0,2377.21,1.0,22.1,0
21.0,111186.65,84477.81,47000.0,16522.8,0.0,3.0,0
46.0,53598.7,63953.56,15300.0,7671.21,0.0,13.5,0
39.0,52226.31,22472.26,12200.0,4182.45,1.0,20.7,0
42.0,56483.0,72474.27,10900.0,3484.86,1.0,18.1,0
30.0,66538.97,155361.89,23600.0,2305.9,0.0,3.0,0
35.0,30534.64,57962.32,7400.0,848.12,1.0,9.2,0
50.0,46339.42,100896.36,19600.0,3331.34,0.0,31.7,1
33.0,67667.35,143801.7,23800.0,7667.07,1.0,12.9,0
62.0,60242.39,65704.9,20700.0,7024.85,2.0,4.3,1
59.0,66805.14,124981.86,21200.0,6576.26,1.0,29.0,0
61.0,35199.52,66454.03,5800.0,80.39,1.0,,0
19.0,79172.12,50953.52,34000.0,10249.53,2.0,0.0,0
52.0,58447.57,129787.2,19800.0,4086.59,1.0,13.7,0
59.0,20985.35,26469.37,9400.0,2454.4,2.0,9.6,0
51.0,,3424.77,12300.0,1813.89,1.0,27.0,0
47.0,31656.45,54250.88,11500.0,3332.74,0.0,9.8,0
30.0,31412.88,54019.75,5200.0,872.06,0.0,9.9,0
,40705.23,58444.99,13800.0,2295.96,0.0,0.0,0
35.0,78282.8,44969.67,29700.0,3398.51,1.0,5.2,0
49.0,37194.82,46716.26,14300.0,1870.65,0.0,,0
49.0,62008.99,65422.85,23600.0,3394.1,,7.2,0
52.0,56201.43,141947.49,12200.0,5000.61,1.0,2.3,1
56.0,33947.43,74942.47,15000.0,4953.19,1.0,7.1,0
63.0,44051.33,89648.15,19800.0,5741.42,1.0,25.0,0
69.0,91026.83,44907.44,15700.0,3701.03,0.0,14.9,0
46.0,59271.5,63423.35,25500.0,14370.25,1.0,11.7,1
,75304.62,76931.89,17800.0,5446.75,2.0,18.1,0
46.0,116249.95,149190.94,41500.0,6021.13,1.0,24.5,0
61.0,70330.6,9621.33,17700.0,4307.06,0.0,38.9,1
33.0,17112.88,27140.26,7500.0,1770.02,2.0,7.4,1
61.0,63726.68,58703.48,11500.0,1690.96,1.0,14.2,0
64.0,37389.05,57545.34,11200.0,,0.0,4.9,0
27.0,,23305.4,44700.0,19702.35,1.0,8.6,0
47.0,68841.47,56708.21,17100.0,1388.39,3.0,,0
42.0,37855.71,75974.31,13000.0,3228.31,2.0,7.1,0
56.0,76107.89,103930.53,,8589.88,1.0,11.3,0
37.0,,122677.89,20900.0,9848.34,0.0,6.1,0
22.0,19326.37,39255.13,8600.0,5484.21,0.0,0.7,0
18.0,90929.2,210866.44,35600.0,16523.33,1.0,0.0,0
47.0,42475.22,3786.75,17300.0,2996.33,0.0,3.6,0
66.0,127054.45,89609.83,32800.0,6603.41,0.0,30.5,0
20.0,50278.94,72917.41,12400.0,3934.49,,0.2,1
62.0,,316531.48,39200.0,14262.1,0.0,3.1,0
31.0,69908.25,121223.43,11400.0,2416.08,1.0,11.8,0
47.0,97194.95,119611.55,42100.0,8666.24,1.0,5.5,0
67.0,,17138.38,7800.0,,0.0,40.2,0
21.0,66956.85,88612.67,28200.0,6052.3,1.0,1.6,0
,,23367.97,3400.0,2162.03,0.0,1.3,0
54.0,50200.38,107119.39,19900.0,9424.02,1.0,34.4,0
42.0,22231.85,25461.39,4300.0,2487.63,0.0,5.9,1
65.0,27288.31,23099.3,4400.0,,0.0,40.4,1
18.0,31745.85,9300.67,11600.0,2180.1,0.0,0.0,0
63.0,80519.33,13451.92,18800.0,4091.33,0.0,38.4,0
32.0,49591.96,58675.47,18100.0,4231.63,1.0,0.2,1
26.0,55207.62,,17500.0,7075.35,,4.1,0
32.0,48788.38,69509.83,8900.0,1776.41,1.0,10.8,0
66.0,103614.47,195487.54,44500.0,11072.32,0.0,44.9,0
41.0,54307.91,10867.66,15500.0,5435.94,,20.9,0
21.0,62900.05,93059.77,23300.0,15029.57,0.0,2.5,1
29.0,38478.24,86664.43,11600.0,3746.53,2.0,9.8,1
54.0,107973.98,129573.41,,6708.04,1.0,7.2,0
54.0,112942.44,152000.99,27200.0,4825.07,0.0,10.2,1
60.0,52990.43,67392.22,11100.0,2903.95,0.0,12.1,0
,38155.42,43362.05,11900.0,6180.27,0.0,1.9,0
56.0,20545.85,6726.41,5800.0,1070.16,0.0,14.9,0
63.0,32171.69,13000.36,8600.0,2837.63,,24.5,0
41.0,,9439.06,5300.0,2723.21,0.0,3.7,0
28.0,31370.23,66293.04,11200.0,4135.7,1.0,6.9,0
30.0,67116.29,50897.26,11000.0,4699.05,0.0,2.0,0
51.0,52562.6,124867.07,13200.0,277.44,0.0,10.2,0
42.0,218373.07,475022.08,50000.0,32723.71,0.0,12.1,1
24.0,43363.18,77265.96,7800.0,3056.31,0.0,4.8,0
69.0,41378.68,,9100.0,,0.0,37.7,0
21.0,102504.48,19703.45,17000.0,7497.16,1.0,1.9,0
25.0,17048.85,28040.92,7700.0,3814.96,0.0,1.1,1
37.0,22268.75,55901.93,,3511.53,1.0,10.4,0
46.0,80684.75,9014.33,14200.0,1125.34,1.0,2.4,0
68.0,48182.23,39959.85,7500.0,4905.29,0.0,18.9,0
62.0,48849.64,7407.7,17900.0,1116.91,0.0,18.2,0
63.0,30875.22,47302.99,8700.0,3325.75,0.0,1.8,0
27.0,62558.79,21930.42,24200.0,3756.99,1.0,2.5,0
60.0,33362.44,41223.36,14200.0,1250.97,0.0,40.1,1
51.0,56593.31,102940.83,18700.0,1080.03,1.0,31.5,0
43.0,27035.6,12561.69,5600.0,,,8.8,0
58.0,48560.31,94931.29,18700.0,3229.46,1.0,1.7,0
66.0,182575.92,34594.17,50000.0,7114.46,0.0,8.6,0
20.0,41983.78,20421.99,13600.0,4717.49,0.0,0.8,0
23.0,50058.37,39688.46,17800.0,4633.79,2.0,4.7,1
22.0,47977.44,97289.55,12100.0,1802.56,1.0,0.6,0
22.0,60157.35,129535.05,15900.0,1680.09,,3.1,0
64.0,71746.27,48009.99,26600.0,8481.42,1.0,5.0,0
40.0,63217.89,17335.59,27100.0,2197.46,0.0,21.6,0
66.0,,139194.77,21700.0,3393.06,1.0,18.3,0
26.0,48605.89,83040.41,18800.0,4132.7,0.0,6.2,0
52.0,57536.44,29315.01,11600.0,6608.91,0.0,11.6,0
37.0,47649.47,72271.16,10200.0,5833.89,0.0,,0
66.0,18262.13,40940.15,5700.0,1111.75,0.0,9.2,1
59.0,262595.21,78431.04,50000.0,32795.31,0.0,6.0,0
52.0,83859.97,29608.27,28600.0,12056.12,1.0,31.9,0
67.0,30103.85,24467.79,7100.0,3876.17,2.0,45.0,1
35.0,62195.4,108658.35,24100.0,7239.06,0.0,15.1,0
,24156.66,12272.07,9500.0,1521.84,1.0,10.0,0
41.0,40274.71,84667.57,11600.0,,0.0,18.6,1
20.0,22265.79,41988.97,,216.67,0.0,0.1,0
,52537.85,78270.8,18100.0,4585.83,0.0,10.4,1
52.0,20977.1,7859.6,9400.0,1772.69,0.0,10.7,0
55.0,68394.91,175190.64,23000.0,6217.62,0.0,23.5,0
30.0,81579.45,101145.88,13100.0,1204.2,1.0,4.3,0
64.0,32985.11,39330.47,5100.0,,0.0,6.8,0
42.0,,151146.49,14700.0,2639.62,1.0,14.3,0
,,70442.3,6700.0,1434.34,1.0,6.5,0
21.0,73646.99,,29000.0,6480.24,1.0,1.1,0
31.0,35840.33,43904.1,,6379.01,1.0,1.7,0
54.0,86975.53,24593.57,19800.0,3739.15,0.0,7.1,0
51.0,18270.53,42824.75,4500.0,505.1,0.0,7.8,0
28.0,29643.98,65049.86,6500.0,2517.75,0.0,3.0,1
58.0,27853.4,27144.32,11800.0,5557.76,0.0,25.7,0
20.0,,117884.52,18400.0,2613.71,0.0,1.2,0
45.0,75588.08,154521.86,26200.0,10388.73,0.0,18.8,0
46.0,64111.72,36801.08,17600.0,271.71,1.0,10.2,0
26.0,39919.26,66577.7,13500.0,5336.02,0.0,6.6,1
20.0,15000.0,10474.48,4000.0,910.9,0.0,0.4,1
42.0,55449.13,111294.86,14000.0,1798.62,1.0,11.3,1
51.0,86927.48,51159.8,29600.0,17734.08,2.0,26.4,0
29.0,270575.19,475300.0,50000.0,22826.58,1.0,2.0,0
59.0,41997.39,37752.37,10000.0,3523.27,0.0,4.5,0
26.0,36344.96,4513.99,7100.0,1226.4,1.0,7.1,0
32.0,65653.94,23857.7,,3553.46,2.0,4.8,0
57.0,46458.05,82416.99,12800.0,6353.65,0.0,26.7,0
42.0,116450.79,87791.55,39400.0,17946.02,0.0,0.6,0
22.0,33359.13,57956.57,14200.0,5329.59,0.0,2.8,0
28.0,46662.28,51202.53,7500.0,2811.16,0.0,3.2,1
51.0,91649.6,161499.11,20400.0,2781.83,3.0,1.8,0
41.0,65187.21,82888.59,13600.0,2553.73,0.0,14.0,0
32.0,108741.05,93604.88,,9725.54,1.0,3.4,0
55.0,41691.83,16819.23,11600.0,1620.56,0.0,14.3,0
25.0,115609.19,112507.08,42600.0,13921.85,0.0,0.6,0
22.0,19964.2,32138.95,4400.0,451.07,1.0,0.6,1
65.0,,39796.65,,1940.76,0.0,14.0,0
43.0,116707.25,66458.59,48500.0,19676.58,1.0,2.2,0
35.0,54415.8,104135.08,23000.0,13767.79,0.0,15.5,0
23.0,94135.41,49594.0,41200.0,7402.62,0.0,0.0,0
54.0,57508.19,41219.51,,9328.44,1.0,17.4,0
65.0,53947.98,85065.74,,13407.01,1.0,5.8,0
,24420.73,19109.0,5400.0,1452.67,1.0,,0
45.0,53310.91,91405.17,11200.0,3229.53,1.0,25.0,0
22.0,122634.58,303081.78,18600.0,10053.62,0.0,0.6,0
30.0,56050.15,30346.19,20300.0,9482.61,1.0,11.6,1
34.0,81572.45,124253.03,35200.0,7908.11,2.0,3.3,0
67.0,80227.72,190639.88,16500.0,5454.41,,36.3,0
,29506.78,14290.84,10100.0,1268.84,1.0,,0
62.0,90606.23,96870.59,33900.0,13773.15,0.0,38.9,0
49.0,,15629.75,19200.0,1759.73,1.0,17.2,1
46.0,46360.75,76175.81,16000.0,1762.43,1.0,15.0,0
68.0,190730.58,335780.81,50000.0,16715.76,1.0,9.8,0
20.0,77527.04,132119.32,19600.0,3389.1,0.0,0.3,0
57.0,36934.41,50405.41,9400.0,347.55,0.0,35.7,0
51.0,56315.37,114546.78,17600.0,9481.89,0.0,10.8,0
57.0,55379.9,7739.51,14700.0,2772.31,2.0,14.5,0
44.0,148993.19,361239.42,22400.0,4581.95,0.0,19.8,0
30.0,55474.37,35487.44,20500.0,4685.82,1.0,4.1,0
62.0,203780.6,66241.81,50000.0,4311.88,0.0,41.9,0
50.0,24883.5,59901.73,9300.0,1354.83,1.0,23.6,0
23.0,53134.85,115122.15,13500.0,4809.3,0.0,3.0,0
41.0,34278.95,69046.49,10500.0,3499.1,0.0,20.3,0
36.0,40259.56,12623.74,10400.0,2081.2,1.0,0.9,0
33.0,40787.34,83640.62,6300.0,1298.2,0.0,3.9,0
57.0,35355.74,54666.81,11300.0,835.62,0.0,18.1,0
,152986.21,286469.16,28600.0,6539.35,0.0,6.1,0
50.0,127202.58,313194.01,22100.0,,0.0,23.8,0
65.0,68981.02,48246.53,26000.0,14714.65,5.0,43.2,1
58.0,40757.24,51921.88,6200.0,528.84,2.0,17.0,0
30.0,35956.32,69081.26,15700.0,1361.85,0.0,4.1,0
60.0,84548.89,106040.84,25800.0,14377.93,1.0,40.4,0
62.0,64866.76,17779.46,28900.0,8916.54,1.0,19.6,0
42.0,49667.42,15438.3,8300.0,1601.09,1.0,11.7,0
59.0,74960.44,119801.56,24400.0,6968.86,0.0,14.4,0
53.0,92470.26,77146.34,23600.0,11260.32,1.0,31.8,0
44.0,49393.59,21323.91,19900.0,4302.8,0.0,14.8,0
55.0,33779.33,32777.37,8700.0,4074.06,1.0,28.2,0
24.0,24522.11,14409.83,5600.0,2088.64,0.0,4.9,0
22.0,62967.82,14218.0,25600.0,10449.46,0.0,1.4,0
60.0,198858.26,81272.97,50000.0,5799.31,2.0,18.2,0
62.0,27822.55,62871.83,4300.0,1448.13,3.0,,0
68.0,104786.63,6670.3,28000.0,3516.93,1.0,18.2,0
48.0,36122.32,76856.2,12500.0,6973.03,0.0,23.8,0
40.0,40765.08,80265.84,9200.0,3478.58,0.0,20.7,0
59.0,93803.18,136754.29,26200.0,4436.07,0.0,25.6,0
27.0,46483.15,25010.07,7800.0,786.8,1.0,6.7,1
49.0,62878.27,145737.42,20500.0,7710.31,0.0,25.0,0
60.0,62159.37,75658.41,23400.0,1832.41,0.0,35.5,0
47.0,36157.2,17834.74,9900.0,2178.11,0.0,11.5,0
56.0,92693.95,107709.45,,8289.95,0.0,1.9,0
48.0,52211.12,28887.13,9200.0,3445.01,3.0,12.1,0
35.0,23550.3,24297.1,5000.0,2159.36,1.0,11.5,0
53.0,31713.88,41529.34,6200.0,2149.6,0.0,15.8,0
19.0,,15751.22,4400.0,2254.94,0.0,0.7,0
31.0,55893.04,99228.26,17300.0,7417.76,1.0,4.6,0
30.0,118472.94,289909.51,50000.0,12707.18,1.0,7.6,0
46.0,28903.27,27567.04,5000.0,2410.4,1.0,5.2,1
29.0,76981.7,71621.06,25400.0,3157.48,1.0,8.2,0
56.0,70146.45,134127.63,21600.0,4654.39,0.0,20.7,0
19.0,34505.48,48217.84,10500.0,2447.1,3.0,0.2,0
49.0,136205.56,168801.91,50000.0,22776.12,0.0,9.0,0
30.0,46000.32,94351.9,9700.0,763.31,0.0,9.0,0
63.0,180983.48,412722.39,29400.0,9565.37,3.0,21.7,0
44.0,20304.39,30169.36,7100.0,190.61,,5.6,0
66.0,46097.72,24220.88,11700.0,2888.78,0.0,46.4,0
,49505.98,58230.66,7700.0,520.81,0.0,28.6,0
34.0,52872.16,72545.79,11900.0,5877.87,,15.3,0
57.0,83266.25,95793.57,20200.0,5822.86,0.0,16.7,0
48.0,300000.0,219764.32,50000.0,22940.41,0.0,14.3,1
51.0,71185.16,89227.38,14400.0,5171.62,1.0,29.6,0
41.0,54970.07,63362.84,15100.0,1996.16,0.0,12.1,0
62.0,28065.05,15890.88,8300.0,1192.26,0.0,31.1,0
52.0,17429.79,41050.64,5000.0,1684.12,1.0,8.6,0
65.0,109333.32,254747.37,48300.0,12754.21,,21.0,0
23.0,39023.9,75322.84,6400.0,1214.85,0.0,0.6,0
36.0,258459.69,287998.53,50000.0,28927.21,0.0,3.7,0
47.0,91210.65,91299.99,29600.0,6852.17,1.0,0.0,0
24.0,66498.57,,25800.0,1475.21,0.0,0.2,0
27.0,68629.47,114053.16,19200.0,9715.91,1.0,8.8,1
58.0,69036.18,,,7784.28,1.0,9.7,0
49.0,35712.64,16810.68,14800.0,5729.8,0.0,20.6,0
51.0,18941.27,31539.35,7900.0,2261.65,1.0,27.7,0
45.0,38932.67,88652.55,8600.0,,1.0,14.9,0
32.0,53582.95,18573.2,11200.0,7077.45,3.0,2.1,1
47.0,36728.55,32368.15,11000.0,1224.97,1.0,21.1,0
54.0,25043.01,33474.46,10500.0,1606.34,0.0,21.6,0
46.0,34581.49,61178.92,8500.0,1870.84,0.0,20.5,0
39.0,100855.04,27304.35,34900.0,4704.01,,16.2,0
21.0,,203159.36,30800.0,17964.03,0.0,2.9,0
37.0,60044.78,12865.25,23000.0,6778.87,1.0,10.9,0
49.0,77053.77,166925.26,24600.0,1704.7,1.0,10.6,0
53.0,27469.73,2671.62,7400.0,772.65,1.0,22.7,0
67.0,33615.59,14515.68,14800.0,1613.74,0.0,3.4,0
21.0,,132517.39,21800.0,1882.59,1.0,2.7,1
44.0,29652.29,64902.54,10900.0,1137.93,1.0,3.1,1
34.0,57817.05,,14700.0,3018.42,0.0,5.2,0
29.0,25399.51,13248.66,,5900.91,2.0,9.0,0
39.0,20135.35,27383.29,4600.0,882.6,,12.5,0
34.0,84258.71,17229.51,18800.0,976.88,0.0,6.3,0
27.0,100330.75,62774.55,36600.0,23543.31,0.0,4.3,0
18.0,37105.01,19107.16,11400.0,2920.67,0.0,0.0,1
39.0,21757.69,6807.28,7700.0,3359.33,2.0,,0
43.0,15000.0,34395.37,3500.0,908.63,1.0,21.7,0
35.0,163603.34,68500.31,50000.0,16819.85,0.0,,0
67.0,57920.95,92651.44,16400.0,1521.39,1.0,38.1,0
31.0,37616.72,62712.23,12400.0,3865.85,0.0,11.0,0
64.0,43549.48,24460.59,10300.0,2833.35,2.0,8.4,0
,17188.58,44586.14,6300.0,1682.96,0.0,12.0,1
,78585.23,78865.87,30800.0,10620.93,0.0,1.8,0
53.0,179883.49,431517.6,41000.0,24488.76,1.0,24.7,0
52.0,33872.06,86136.65,8100.0,5835.76,3.0,18.2,1
,226403.53,544483.74,50000.0,7347.7,,32.4,0
29.0,50521.64,,18100.0,3632.68,1.0,2.2,0
24.0,147274.27,105072.22,,,0.0,1.3,0
46.0,65142.51,23730.03,23100.0,4080.55,0.0,1.2,0
28.0,65099.93,97357.79,17400.0,4609.11,0.0,3.2,0
50.0,163792.46,183055.4,44000.0,35626.16,,17.9,0
23.0,86649.14,186371.36,19600.0,6349.32,1.0,4.3,0
64.0,67840.11,129338.5,13400.0,,1.0,30.7,0
32.0,16902.18,13849.3,6000.0,2167.01,1.0,6.1,1
49.0,21931.4,2849.74,3900.0,1916.82,0.0,29.5,0
68.0,71334.33,49047.76,30800.0,6725.86,0.0,36.0,0
28.0,130701.32,195729.29,50000.0,10422.4,0.0,9.3,0
40.0,58516.89,19519.16,23800.0,7962.44,2.0,11.6,0
43.0,37995.28,67982.99,16000.0,5454.86,0.0,6.5,0
51.0,,31608.04,4900.0,1430.91,2.0,1.7,0
,33855.24,15447.43,13700.0,1110.25,0.0,32.7,0
51.0,58605.78,90423.32,11600.0,3054.08,1.0,,0
46.0,32406.88,49940.05,5100.0,764.92,1.0,8.5,0
21.0,30373.7,37448.94,11700.0,1154.03,0.0,1.6,0
34.0,52539.98,126341.22,9100.0,1132.43,1.0,9.0,0
52.0,129190.97,,50000.0,10675.03,0.0,20.4,0
30.0,81701.83,84143.41,28800.0,1088.26,0.0,2.0,1
58.0,64313.39,148035.47,24200.0,6076.4,1.0,15.2,0
56.0,60663.16,65103.27,13600.0,6515.7,3.0,23.5,1
32.0,75410.82,,26600.0,2455.18,1.0,13.6,0
46.0,,87932.68,8300.0,3208.65,0.0,20.4,0
46.0,42334.22,75772.27,17000.0,5331.99,0.0,25.8,1
28.0,84365.71,7596.9,16900.0,2766.55,0.0,7.6,0
69.0,47323.53,59973.85,,6060.82,1.0,30.2,0
49.0,26551.5,24303.08,5800.0,2164.98,0.0,,0
19.0,128795.35,205001.12,22000.0,2890.55,1.0,0.7,0
64.0,17642.1,26016.9,5200.0,,0.0,28.7,0
31.0,,232988.02,27100.0,13769.09,1.0,7.8,0
37.0,73414.24,140088.41,27100.0,20098.82,1.0,9.3,1
,30288.08,23104.1,6700.0,3805.15,0.0,11.1,1
28.0,54970.54,35404.62,13900.0,1533.87,,3.3,0
44.0,41884.95,43803.51,13400.0,5030.36,0.0,13.5,0
20.0,87959.82,,20700.0,5299.34,2.0,0.4,0
34.0,86921.33,152072.01,22900.0,3695.54,0.0,12.9,0
61.0,71454.64,111653.75,28200.0,3959.82,0.0,8.0,0
45.0,84781.26,46681.86,17300.0,817.95,0.0,,0
46.0,50569.33,114265.5,8800.0,2494.03,0.0,12.2,0
38.0,155905.46,182592.34,38700.0,3042.8,1.0,13.2,0
64.0,112889.43,52542.34,31300.0,16684.93,,20.1,0
33.0,40692.4,29397.81,12700.0,7732.61,0.0,4.2,1
54.0,88125.48,119572.1,23100.0,,1.0,20.1,0
37.0,83629.31,77690.4,32400.0,6934.98,3.0,6.6,1
23.0,46357.71,101846.38,7500.0,3194.63,1.0,4.7,0
36.0,44225.02,55793.63,12400.0,1094.42,0.0,16.6,1
22.0,112274.81,,29700.0,,0.0,2.0,0
20.0,53700.83,15777.57,18500.0,2107.15,0.0,0.7,0
18.0,,125074.19,27900.0,19220.39,0.0,0.0,1
55.0,125575.5,287624.88,38100.0,9542.69,1.0,1.4,0
32.0,247707.38,187732.45,,6329.85,4.0,6.6,1
,39498.78,15400.86,9500.0,2002.12,0.0,11.1,0
52.0,47451.33,55743.78,7600.0,1572.78,1.0,31.3,0
66.0,56636.13,143244.18,11300.0,7128.55,3.0,0.6,1
42.0,57413.91,92119.07,15400.0,1195.26,2.0,13.3,0
41.0,67901.47,114892.79,,5575.33,1.0,17.0,0
29.0,40372.05,71028.67,7200.0,3253.96,0.0,5.3,0
35.0,25343.7,3988.47,7100.0,1469.22,1.0,1.5,1
32.0,155172.88,177852.74,39000.0,4970.83,0.0,13.6,0
61.0,78217.56,17310.16,14600.0,2141.43,0.0,22.3,0
33.0,42145.3,38159.19,10100.0,4879.28,1.0,9.2,0
44.0,70422.48,156086.01,29300.0,11438.41,0.0,6.2,0
25.0,162717.41,287066.54,39200.0,20100.17,1.0,,0
63.0,33765.24,87438.69,12300.0,3399.31,0.0,19.3,0
42.0,61493.34,34067.37,20500.0,7601.49,1.0,1.8,0
34.0,23531.17,26972.38,6500.0,3614.5,1.0,1.7,0
46.0,50462.97,107492.13,11200.0,5350.01,1.0,23.4,0
25.0,78429.64,51863.57,20400.0,9572.03,1.0,1.7,0
32.0,27754.85,,,1197.13,0.0,2.7,0
44.0,48420.53,56336.3,12400.0,4573.23,3.0,13.1,0
63.0,87549.22,87103.9,18800.0,3116.51,0.0,,0
67.0,77151.02,191106.69,14300.0,2046.97,0.0,3.0,0
69.0,27049.42,38802.01,11200.0,7948.66,0.0,29.4,0
24.0,67796.44,154291.6,19100.0,,0.0,0.7,0
20.0,75752.85,177033.73,25600.0,8868.93,1.0,0.1,1
46.0,57802.73,25155.42,17200.0,2341.88,0.0,1.5,0
61.0,104151.68,196168.89,42900.0,9918.4,0.0,35.9,0
41.0,,30725.06,11900.0,4326.25,1.0,2.7,0
20.0,69389.49,19312.5,20400.0,2877.78,0.0,0.1,0
37.0,26926.87,59892.39,11500.0,1009.73,1.0,8.3,0
63.0,20735.96,17547.88,7600.0,2388.18,0.0,38.0,0
32.0,86564.7,84571.07,15900.0,9829.88,,3.7,1
42.0,54848.9,45266.47,11200.0,840.36,0.0,10.1,0
47.0,41025.51,29177.43,15800.0,8634.38,0.0,1.2,1
31.0,28592.69,34635.36,11500.0,3576.31,0.0,5.8,0
24.0,88988.41,103110.56,27900.0,7827.82,0.0,3.5,0
34.0,21920.8,23553.01,6900.0,1152.6,0.0,9.1,0
61.0,98294.81,233858.55,33400.0,8690.27,0.0,14.3,0
37.0,71011.59,,20000.0,3020.91,0.0,6.0,0
53.0,22591.41,2588.37,8000.0,872.61,0.0,3.7,0
26.0,58429.54,27141.46,10700.0,1076.48,0.0,,0
55.0,266261.7,495196.86,50000.0,14929.26,0.0,3.7,0
65.0,110597.3,170244.14,41500.0,6875.72,2.0,36.0,0
,32964.41,80268.34,11200.0,1834.9,1.0,20.3,0
19.0,83284.97,152012.32,20400.0,7422.3,1.0,1.0,0
41.0,23166.26,14472.0,4600.0,3222.37,2.0,19.9,0
25.0,23794.54,8788.5,6500.0,1611.82,0.0,4.2,0
28.0,52032.13,73225.1,18100.0,5484.5,0.0,7.0,0
30.0,75432.34,138972.28,25700.0,,1.0,3.4,0
34.0,88150.26,48699.53,23300.0,12197.23,1.0,10.1,0
25.0,88886.03,136740.38,29700.0,3035.12,0.0,3.2,0
38.0,72900.45,165327.87,28700.0,7675.42,0.0,9.6,0
35.0,20570.34,38975.69,3200.0,1559.84,1.0,12.9,0
47.0,52231.5,93305.52,14900.0,6576.28,0.0,8.2,0
35.0,96878.14,199673.08,36600.0,8500.77,1.0,5.4,0
63.0,70684.0,28722.29,22200.0,10329.83,1.0,41.6,0
64.0,60431.37,32333.04,20900.0,1538.5,2.0,2.6,0
48.0,66008.28,11557.84,20100.0,5270.63,0.0,14.6,0
55.0,65349.95,41714.38,29200.0,18028.63,1.0,33.8,0
49.0,16664.93,38793.17,2800.0,,0.0,18.9,0
28.0,,66320.44,32200.0,6158.2,0.0,5.5,0
62.0,50699.95,,9000.0,6541.62,0.0,11.0,0
42.0,82830.52,149278.0,16400.0,6070.81,1.0,8.2,0
50.0,15000.0,24658.67,4000.0,458.97,2.0,27.3,0
55.0,146766.06,210441.97,28900.0,7199.95,0.0,20.7,0
58.0,27069.23,36816.06,11900.0,3918.12,0.0,20.6,0
25.0,248899.53,285835.13,50000.0,,1.0,0.7,0
28.0,193212.18,485037.71,48500.0,42147.72,0.0,0.2,0
39.0,24466.26,3162.8,8400.0,2580.85,0.0,,0
